0,0
4,0
6,0
10,0
13,0
14,0
16,0
21,0
25,0
26,0
27,0
28,0
29,0
30,0
36,0
37,0
38,0
39,0
41,0
47,0
48,0
52,0
53,0
55,0
57,0
60,0
62,0
63,0
65,0
67,0
68,0
70,0
76,0
77,0
78,0
82,0
83,0
85,0
88,0
93,0
94,0
95,0
97,0
98,0
99,0
103,0
106,0
107,0
108,0
112,0
118,0
119,0
124,0
126,0
130,0
136,0
138,0
139,0
141,0
142,0
147,0
149,0
150,0
155,0
159,0
161,0
165,0
169,0
170,0
171,0
172,0
173,0
174,0
177,0
180,0
182,0
183,0
186,0
190,0
193,0
194,0
197,0
201,0
202,0
205,0
206,0
210,0
212,0
214,0
215,0
217,0
219,0
221,0
223,0
224,0
231,0
237,0
238,0
239,0
240,0
249,0
250,0
253,0
255,0
258,0
260,0
262,0
263,0
265,0
268,0
269,0
270,0
271,0
273,0
274,0
277,0
279,0
280,0
281,0
282,0
288,0
292,0
293,0
294,0
296,0
298,0
299,0
301,0
306,0
307,0
310,0
312,0
313,0
315,0
316,0
320,0
323,0
325,0
329,0
332,0
334,0
335,0
337,0
338,0
341,0
346,0
348,0
350,0
351,0
354,0
355,0
358,0
359,0
361,0
364,0
371,0
373,0
374,0
379,0
380,0
383,0
386,0
393,0
394,0
396,0
398,0
399,0
401,0
403,0
406,0
408,0
410,0
412,0
413,0
415,0
421,0
423,0
425,0
428,0
431,0
436,0
438,0
441,0
442,0
443,0
455,0
456,0
460,0
461,0
462,0
464,0
465,0
466,0
469,0
470,0
471,0
472,0
475,0
478,0
480,0
483,0
486,0
487,0
489,0
491,0
493,0
496,0
500,0
502,0
505,0
506,0
507,0
509,0
511,0
513,0
516,0
517,0
518,0
519,0
521,0
522,0
523,0
526,0
528,0
530,0
535,0
536,0
539,0
540,0
542,0
543,0
546,0
548,0
549,0
553,0
554,0
555,0
556,0
558,0
560,0
562,0
563,0
564,0
569,0
571,0
573,0
574,0
575,0
576,0
577,0
579,0
580,0
583,0
585,0
586,0
589,0
590,0
591,0
592,0
594,0
595,0
597,0
598,0
600,0
601,0
605,0
612,0
616,0
617,0
620,0
624,0
625,0
626,0
628,0
629,0
630,0
632,0
635,0
637,0
639,0
640,0
641,0
643,0
646,0
648,0
649,0
650,0
651,0
654,0
655,0
657,0
659,0
662,0
663,0
664,0
665,0
666,0
668,0
669,0
671,0
672,0
673,0
674,0
678,0
680,0
681,0
682,0
683,0
686,0
687,0
688,0
689,0
694,0
696,0
701,0
705,0
708,0
709,0
710,0
713,0
715,0
717,0
718,0
720,0
723,0
724,0
726,0
729,0
730,0
731,0
732,0
733,0
734,0
738,0
745,0
746,0
751,0
752,0
758,0
760,0
761,0
762,0
764,0
767,0
769,0
770,0
774,0
775,0
776,0
778,0
781,0
782,0
786,0
790,0
792,0
795,0
796,0
797,0
799,0
801,0
803,0
805,0
806,0
807,0
811,0
817,0
818,0
819,0
821,0
823,0
826,0
829,0
831,0
832,0
843,0
844,0
845,0
846,0
847,0
848,0
853,0
857,0
862,0
864,0
865,0
866,0
869,0
870,0
871,0
872,0
873,0
874,0
880,0
886,0
888,0
893,0
895,0
896,0
898,0
900,0
905,0
908,0
910,0
911,0
913,0
914,0
918,0
919,0
920,0
921,0
923,0
931,0
932,0
933,0
938,0
940,0
942,0
944,0
946,0
947,0
948,0
949,0
950,0
951,0
955,0
959,0
961,0
962,0
965,0
967,0
968,0
969,0
971,0
972,0
973,0
974,0
976,0
979,0
981,0
982,0
983,0
984,0
985,0
987,0
988,0
989,0
992,0
994,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1004,0
1005,0
1006,0
1008,0
1010,0
1012,0
1015,0
1019,0
1020,0
1021,0
1022,0
1024,0
1027,0
1030,0
1031,0
1032,0
1033,0
1036,0
1037,0
1038,0
1041,0
1042,0
1044,0
1047,0
1050,0
1051,0
1052,0
1055,0
1058,0
1060,0
1061,0
1063,0
1066,0
1078,0
1079,0
1080,0
1082,0
1085,0
1086,0
1087,0
1089,0
1091,0
1095,0
1097,0
1098,0
1100,0
1105,0
1106,0
1107,0
1109,0
1110,0
1111,0
1113,0
1114,0
1120,0
1124,0
1129,0
1135,0
1136,0
1137,0
1139,0
1140,0
1142,0
1147,0
1148,0
1150,0
1152,0
1153,0
1160,0
1162,0
1163,0
1167,0
1168,0
1170,0
1173,0
1174,0
1178,0
1180,0
1183,0
1184,0
1186,0
1194,0
1197,0
1198,0
1200,0
1201,0
1204,0
1205,0
1206,0
1207,0
1210,0
1213,0
1215,0
1217,0
1218,0
1219,0
1224,0
1227,0
1228,0
1237,0
1238,0
1239,0
1240,0
1241,0
1245,0
1246,0
1248,0
1250,0
1251,0
1252,0
1253,0
1259,0
1261,0
1263,0
1267,0
1270,0
1271,0
1272,0
1273,0
1275,0
1278,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1289,0
1291,0
1293,0
1294,0
1297,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1309,0
1310,0
1311,0
1314,0
1315,0
1317,0
1318,0
1319,0
1322,0
1323,0
1325,0
1327,0
1328,0
1329,0
1330,0
1332,0
1333,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1347,0
1352,0
1356,0
1357,0
1358,0
1360,0
1361,0
1362,0
1363,0
1364,0
1366,0
1367,0
1369,0
1371,0
1372,0
1374,0
1376,0
1378,0
1384,0
1385,0
1387,0
1389,0
1391,0
1393,0
1394,0
1395,0
1397,0
1399,0
1400,0
1402,0
1405,0
1409,0
1410,0
1411,0
1412,0
1414,0
1416,0
1419,0
1420,0
1421,0
1422,0
1423,0
1428,0
1429,0
1431,0
1432,0
1434,0
1436,0
1437,0
1438,0
1440,0
1442,0
1446,0
1448,0
1449,0
1450,0
1451,0
1453,0
1457,0
1463,0
1468,0
1471,0
1472,0
1473,0
1474,0
1476,0
1477,0
1479,0
1481,0
1482,0
1484,0
1486,0
1488,0
1489,0
1493,0
1497,0
1498,0
1502,0
1503,0
1504,0
1508,0
1511,0
1512,0
1516,0
1517,0
1519,0
1520,0
1524,0
1527,0
1531,0
1535,0
1536,0
1540,0
1541,0
1548,0
1551,0
1553,0
1554,0
1557,0
1558,0
1564,0
1570,0
1572,0
1574,0
1575,0
1578,0
1580,0
1581,0
1582,0
1583,0
1584,0
1586,0
1588,0
1591,0
1592,0
1593,0
1602,0
1603,0
1607,0
1608,0
1610,0
1611,0
1613,0
1620,0
1622,0
1624,0
1625,0
1626,0
1633,0
1635,0
1638,0
1639,0
1640,0
1649,0
1651,0
1654,0
1655,0
1658,0
1659,0
1663,0
1666,0
1667,0
1669,0
1670,0
1675,0
1678,0
1680,0
1681,0
1683,0
1687,0
1689,0
1690,0
1692,0
1693,0
1695,0
1699,0
1702,0
1704,0
1706,0
1710,0
1711,0
1712,0
1713,0
1715,0
1718,0
1723,0
1724,0
1725,0
1726,0
1729,0
1732,0
1735,0
1737,0
1738,0
1746,0
1748,0
1750,0
1751,0
1752,0
1753,0
1755,0
1756,0
1757,0
1761,0
1767,0
1768,0
1769,0
1772,0
1779,0
1782,0
1783,0
1788,0
1792,0
1793,0
1795,0
1796,0
1800,0
1802,0
1808,0
1812,0
1813,0
1814,0
1818,0
1822,0
1824,0
1825,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1836,0
1838,0
1839,0
1840,0
1841,0
1844,0
1845,0
1847,0
1848,0
1852,0
1853,0
1854,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1867,0
1869,0
1875,0
1876,0
1878,0
1879,0
1880,0
1881,0
1886,0
1887,0
1890,0
1891,0
1893,0
1895,0
1896,0
1898,0
1900,0
1901,0
1902,0
1907,0
1910,0
1913,0
1915,0
1916,0
1917,0
1919,0
1921,0
1923,0
1925,0
1927,0
1934,0
1935,0
1939,0
1940,0
1942,0
1943,0
1944,0
1945,0
1950,0
1953,0
1957,0
1961,0
1967,0
1968,0
1970,0
1973,0
1977,0
1979,0
1987,0
1988,0
1990,0
1993,0
1996,0
1997,0
1998,0
1999,0
2008,0
2011,0
2012,0
2013,0
2016,0
2017,0
2018,0
2021,0
2022,0
2024,0
2026,0
2028,0
2029,0
2035,0
2037,0
2042,0
2044,0
2049,0
2051,0
2052,0
2054,0
2059,0
2060,0
2061,0
2062,0
2068,0
2071,0
2072,0
2076,0
2078,0
2079,0
2081,0
2086,0
2089,0
2091,0
2092,0
2095,0
2096,0
2097,0
2098,0
2099,0
2102,0
2103,0
2110,0
2111,0
2115,0
2116,0
2120,0
2123,0
2124,0
2125,0
2126,0
2134,0
2136,0
2137,0
2138,0
2139,0
2141,0
2142,0
2143,0
2147,0
2148,0
2149,0
2151,0
2154,0
2155,0
2159,0
2164,0
2167,0
2168,0
2169,0
2171,0
2173,0
2175,0
2176,0
2179,0
2181,0
2184,0
2185,0
2186,0
2187,0
2188,0
2190,0
2191,0
2192,0
2193,0
2199,0
2201,0
2202,0
2203,0
2204,0
2206,0
2208,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2217,0
2218,0
2219,0
2221,0
2225,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2244,0
2246,0
2247,0
2248,0
2249,0
2250,0
2252,0
2253,0
2254,0
2255,0
2259,0
2263,0
2264,0
2265,0
2268,0
2269,0
2272,0
2277,0
2279,0
2282,0
2285,0
2286,0
2289,0
2290,0
2291,0
2292,0
2294,0
2295,0
2297,0
2299,0
2304,0
2307,0
2308,0
2312,0
2313,0
2317,0
2318,0
2319,0
2323,0
2326,0
2327,0
2330,0
2331,0
2332,0
2336,0
2337,0
2338,0
2339,0
2341,0
2345,0
2347,0
2350,0
2351,0
2352,0
2354,0
2355,0
2358,0
2359,0
2360,0
2367,0
2368,0
2376,0
2381,0
2388,0
2391,0
2392,0
2394,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2404,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2417,0
2422,0
2423,0
2424,0
2425,0
2426,0
2429,0
2430,0
2431,0
2435,0
2437,0
2439,0
2443,0
2444,0
2448,0
2451,0
2453,0
2454,0
2455,0
2465,0
2466,0
2469,0
2470,0
2472,0
2480,0
2487,0
2493,0
2494,0
2495,0
2496,0
